"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_1.154" "scaffold_1" "6.7901565" "conserved" "conserved" "3" "206" "13" "4.14939242758031e-05" "1" "1" "0" "3" "0" "103" "1" "0" "0" "0.323321"
"scaffold_1.155" "scaffold_1" "6.8901315" "conserved" "conserved" "11" "155" "0" "6.82796206497594e-05" "0" "0" "0" "0" "0" "93" "0" "0" "0" "0.329162"
"scaffold_1.156" "scaffold_1" "6.990107" "conserved" "conserved" "9" "92" "19" "3.70103987715554e-05" "11" "0" "3" "0" "1" "46" "0" "0" "0" "0.37611"
"scaffold_1.157" "scaffold_1" "7.0900825" "conserved" "conserved" "4" "121" "5" "2.12817133530718e-05" "0" "0" "0" "0" "0" "78" "1" "0" "0" "0.337294"
"scaffold_1.158" "scaffold_1" "7.1900575" "conserved" "conserved" "10" "137" "15" "2.12817133530718e-05" "5" "2" "0" "3" "0" "66" "0" "0" "0" "0.350298"
"scaffold_1.159" "scaffold_1" "7.2900325" "conserved" "conserved" "5" "218" "4" "2.12817133530718e-05" "0" "0" "0" "1" "0" "122" "0" "0" "0" "0.32094"
"scaffold_1.160" "scaffold_1" "7.3900075" "conserved" "conserved" "6" "157" "13" "2.3905814134945e-05" "3" "2" "0" "1" "0" "83" "0" "0" "0" "0.353008"
"scaffold_1.161" "scaffold_1" "7.4899825" "conserved" "conserved" "10" "128" "12" "3.17109607602138e-05" "5" "2" "2" "0" "0" "61" "0" "0" "0" "0.357309"
"scaffold_1.162" "scaffold_1" "7.589958" "conserved" "conserved" "10" "178" "3" "3.1602169757316e-05" "1" "0" "1" "0" "0" "95" "0" "0" "0" "0.33145"
"scaffold_1.163" "scaffold_1" "7.6899335" "conserved" "conserved" "6" "161" "18" "3.10436938807234e-05" "2" "2" "0" "0" "0" "92" "0" "0" "0" "0.333813"
"scaffold_1.164" "scaffold_1" "7.7899085" "conserved" "conserved" "6" "148" "11" "2.51086132719405e-05" "0" "0" "0" "0" "1" "83" "0" "1" "1" "0.347467"
"scaffold_1.165" "scaffold_1" "7.8898835" "conserved" "conserved" "11" "148" "12" "9.47133724283538e-06" "11" "1" "1" "0" "0" "74" "0" "0" "0" "0.349377"
"scaffold_1.166" "scaffold_1" "7.9898585" "conserved" "conserved" "5" "152" "1" "9.63972858239134e-06" "0" "0" "0" "0" "0" "79" "0" "0" "0" "0.326802"
"scaffold_1.167" "scaffold_1" "8.0898335" "conserved" "conserved" "12" "192" "12" "9.63972858239134e-06" "3" "1" "0" "0" "0" "102" "0" "0" "0" "0.334754"
"scaffold_1.168" "scaffold_1" "8.189809" "conserved" "conserved" "8" "157" "9" "5.29251126896133e-07" "6" "1" "0" "2" "0" "89" "0" "0" "0" "0.339902"
"scaffold_1.169" "scaffold_1" "8.2897845" "conserved" "conserved" "9" "189" "11" NA "0" "0" "0" "1" "1" "94" "0" "0" "0" "0.335834"
"scaffold_1.170" "scaffold_1" "8.3897595" "conserved" "conserved" "12" "130" "8" NA "1" "1" "0" "2" "0" "61" "0" "0" "0" "0.343296"
"scaffold_1.171" "scaffold_1" "8.4897345" "conserved" "conserved" "8" "131" "19" NA "11" "2" "1" "2" "0" "43" "0" "0" "0" "0.35928"
"scaffold_1.172" "scaffold_1" "8.5897095" "conserved" "conserved" "13" "131" "14" NA "5" "1" "2" "0" "0" "57" "0" "0" "0" "0.371593"
"scaffold_2" "scaffold_2" "7.6249515" "conserved" "conserved" "16" "68" "9" NA "2" "1" "1" "1" "0" "30" "0" "0" "0" "0.406196"
"scaffold_2.1" "scaffold_2" "7.533132" "conserved" "conserved" "5" "101" "24" "6.18487457642922e-06" "10" "1" "4" "1" "0" "40" "0" "0" "0" "0.380701"
"scaffold_2.2" "scaffold_2" "7.4331565" "conserved" "conserved" "9" "202" "6" "2.17727185044952e-05" "0" "0" "0" "0" "1" "99" "0" "0" "0" "0.340955"
"scaffold_2.3" "scaffold_2" "7.3331815" "conserved" "conserved" "12" "161" "14" "2.17727185044952e-05" "2" "2" "0" "1" "0" "72" "0" "0" "0" "0.352068"
"scaffold_2.4" "scaffold_2" "7.2332065" "conserved" "conserved" "10" "137" "13" "2.17727185044952e-05" "4" "2" "0" "2" "0" "69" "0" "0" "0" "0.333003"
"scaffold_2.5" "scaffold_2" "7.1332315" "conserved" "conserved" "12" "156" "7" "2.17727185044952e-05" "3" "1" "0" "1" "0" "64" "0" "0" "0" "0.346877"
"scaffold_2.6" "scaffold_2" "7.0332565" "conserved" "conserved" "6" "209" "2" "4.00046500018587e-05" "0" "0" "0" "0" "0" "106" "0" "0" "0" "0.324491"
"scaffold_2.7" "scaffold_2" "6.933281" "conserved" "conserved" "13" "146" "12" "8.49948929577693e-05" "1" "1" "0" "0" "0" "74" "0" "0" "0" "0.352125"
"scaffold_2.8" "scaffold_2" "6.8333055" "conserved" "conserved" "8" "159" "13" "1.34684190553987e-05" "2" "2" "0" "0" "0" "82" "0" "1" "1" "0.351518"
"scaffold_2.9" "scaffold_2" "6.7333305" "conserved" "conserved" "9" "144" "11" "7.49203150208858e-06" "1" "1" "0" "2" "1" "67" "0" "0" "0" "0.352218"
"scaffold_2.10" "scaffold_2" "6.6333555" "conserved" "conserved" "8" "175" "6" "0.000122813527139886" "0" "0" "0" "2" "0" "89" "0" "0" "0" "0.332273"
"scaffold_2.11" "scaffold_2" "6.5333805" "conserved" "conserved" "8" "133" "24" "6.80682615133509e-05" "11" "4" "0" "0" "0" "69" "0" "0" "0" "0.348567"
"scaffold_2.12" "scaffold_2" "6.4334055" "conserved" "conserved" "7" "211" "4" "2.79848183101434e-05" "0" "0" "0" "0" "1" "101" "0" "0" "0" "0.341575"
"scaffold_2.13" "scaffold_2" "6.33343" "conserved" "conserved" "9" "124" "24" "4.61600798273845e-05" "10" "3" "2" "0" "1" "52" "0" "0" "0" "0.342822"
"scaffold_2.14" "scaffold_2" "6.2334545" "conserved" "conserved" "7" "166" "7" "5.81237543488401e-05" "2" "1" "1" "1" "0" "90" "0" "0" "0" "0.344036"
"scaffold_2.15" "scaffold_2" "6.1334795" "conserved" "conserved" "9" "223" "9" "1.02240804775418e-05" "1" "1" "0" "1" "2" "112" "0" "0" "0" "0.336254"
"scaffold_2.16" "scaffold_2" "6.0335045" "conserved" "conserved" "8" "194" "8" "1.02240804775418e-05" "0" "0" "0" "1" "3" "110" "0" "0" "0" "0.322921"
"scaffold_2.17" "scaffold_2" "5.9335295" "conserved" "conserved" "6" "207" "4" "1.02240804775418e-05" "1" "0" "1" "0" "0" "126" "0" "0" "0" "0.328442"
"scaffold_2.18" "scaffold_2" "5.8335545" "conserved" "conserved" "10" "139" "16" "1.02240804775418e-05" "2" "1" "1" "1" "0" "78" "0" "0" "0" "0.344876"
"scaffold_2.19" "scaffold_2" "5.733579" "conserved" "conserved" "7" "143" "2" "1.02240804775418e-05" "0" "0" "0" "0" "0" "77" "0" "0" "0" "0.335971"
"scaffold_2.20" "scaffold_2" "5.6336035" "conserved" "conserved" "10" "136" "15" "1.02240804775418e-05" "7" "2" "0" "0" "0" "71" "0" "0" "0" "0.335994"
"scaffold_2.21" "scaffold_2" "5.5336285" "conserved" "conserved" "8" "236" "6" "1.02240804775418e-05" "0" "0" "0" "2" "0" "128" "0" "0" "0" "0.31868"
"scaffold_2.22" "scaffold_2" "5.4336535" "conserved" "conserved" "9" "201" "6" "1.02240804775418e-05" "0" "0" "0" "1" "0" "112" "0" "0" "0" "0.338625"
"scaffold_2.23" "scaffold_2" "5.3336785" "conserved" "conserved" "7" "135" "17" "1.02240804775418e-05" "3" "3" "0" "0" "1" "69" "0" "1" "1" "0.351698"
"scaffold_2.24" "scaffold_2" "5.2337035" "conserved" "conserved" "2" "161" "12" "1.02240804775418e-05" "6" "1" "0" "1" "0" "95" "0" "0" "0" "0.335804"
"scaffold_2.25" "scaffold_2" "5.1337285" "conserved" "conserved" "5" "181" "9" "1.02240804775418e-05" "1" "1" "0" "1" "0" "92" "0" "0" "0" "0.326012"
"scaffold_2.26" "scaffold_2" "5.033753" "conserved" "conserved" "7" "217" "12" "1.02240804775418e-05" "1" "0" "1" "1" "0" "112" "0" "0" "0" "0.325498"
"scaffold_2.27" "scaffold_2" "4.9337775" "conserved" "conserved" "4" "161" "9" "1.53706261445467e-05" "3" "0" "1" "0" "0" "85" "0" "0" "0" "0.345376"
"scaffold_2.28" "scaffold_2" "4.8338025" "conserved" "conserved" "8" "207" "9" "5.81658062922577e-05" "6" "1" "0" "0" "0" "98" "0" "0" "0" "0.328442"
"scaffold_2.29" "scaffold_2" "4.7338275" "conserved" "conserved" "7" "166" "9" "5.71086250601629e-05" "1" "1" "0" "1" "0" "87" "0" "0" "0" "0.335584"
"scaffold_2.30" "scaffold_2" "4.6338525" "conserved" "conserved" "3" "168" "11" "3.47411699246479e-05" "6" "1" "0" "1" "1" "77" "0" "0" "0" "0.329982"
"scaffold_2.31" "scaffold_2" "4.5338775" "conserved" "conserved" "5" "165" "5" "3.47411699246479e-05" "0" "0" "0" "1" "0" "107" "0" "0" "0" "0.333813"
"scaffold_2.32" "scaffold_2" "4.433902" "conserved" "conserved" "8" "164" "10" "3.47411699246479e-05" "2" "2" "0" "0" "0" "94" "0" "0" "0" "0.326298"
"scaffold_2.33" "scaffold_2" "4.3339265" "conserved" "conserved" "7" "140" "13" "0.000133278714160467" "7" "1" "1" "1" "0" "72" "0" "0" "0" "0.351308"
"scaffold_2.34" "scaffold_2" "4.2339515" "conserved" "conserved" "8" "208" "4" "4.57897876841897e-05" "0" "0" "0" "0" "1" "113" "0" "0" "0" "0.31938"
"scaffold_2.35" "scaffold_2" "4.1339765" "conserved" "conserved" "5" "238" "0" "4.57897876841897e-05" "0" "0" "0" "0" "0" "142" "0" "0" "0" "0.31992"
"scaffold_2.36" "scaffold_2" "4.0340015" "conserved" "conserved" "9" "208" "1" "4.08237849782994e-05" "0" "0" "0" "0" "0" "140" "0" "0" "0" "0.334544"
"scaffold_2.37" "scaffold_2" "3.9340265" "conserved" "conserved" "11" "179" "0" "6.74491694197714e-06" "0" "0" "0" "0" "0" "121" "0" "0" "0" "0.343876"
"scaffold_2.38" "scaffold_2" "3.834051" "conserved" "conserved" "9" "192" "2" "6.74491694197714e-06" "0" "0" "0" "0" "1" "114" "0" "0" "0" "0.329249"
"scaffold_2.39" "scaffold_2" "3.7340755" "conserved" "conserved" "13" "161" "12" "2.16065354906712e-05" "2" "2" "0" "0" "2" "86" "0" "0" "0" "0.332233"
"scaffold_2.40" "scaffold_2" "3.6341005" "conserved" "conserved" "6" "230" "10" "1.2277182378214e-05" "7" "2" "0" "1" "0" "146" "0" "0" "0" "0.326192"
"scaffold_2.41" "scaffold_2" "3.5341255" "conserved" "conserved" "5" "204" "7" "2.38320820827284e-05" "1" "1" "0" "0" "0" "114" "0" "0" "0" "0.313778"
"scaffold_2.42" "scaffold_2" "3.4341505" "conserved" "conserved" "3" "168" "13" "9.72029348184737e-06" "2" "2" "0" "3" "2" "70" "0" "0" "0" "0.339225"
"scaffold_2.43" "scaffold_2" "3.3341755" "conserved" "conserved" "2" "96" "5" "3.6510556196564e-06" "2" "0" "2" "0" "0" "47" "0" "4" "3" "0.333113"
"scaffold_2.44" "scaffold_2" "3.2342" "conserved" "conserved" "5" "78" "8" "3.6510556196564e-06" "2" "0" "2" "0" "0" "43" "0" "0" "0" "0.369299"
"scaffold_2.45" "scaffold_2" "3.1342245" "conserved" "conserved" "7" "175" "16" "3.6510556196564e-06" "8" "2" "1" "1" "0" "95" "0" "0" "0" "0.339295"
"scaffold_2.46" "scaffold_2" "3.0342495" "conserved" "conserved" "11" "143" "8" "5.50936223845778e-06" "4" "1" "0" "0" "0" "69" "0" "0" "0" "0.348247"
"scaffold_2.47" "scaffold_2" "2.9342745" "conserved" "conserved" "5" "212" "11" "9.33045277688325e-06" "6" "1" "0" "0" "0" "104" "0" "0" "0" "0.345286"
"scaffold_2.48" "scaffold_2" "2.8342995" "conserved" "conserved" "9" "159" "13" "9.33045277688325e-06" "9" "2" "0" "0" "0" "89" "0" "0" "0" "0.342796"
"scaffold_2.49" "scaffold_2" "2.7343245" "conserved" "conserved" "10" "191" "11" "9.33045277688325e-06" "4" "1" "1" "1" "0" "121" "0" "0" "0" "0.323971"
"scaffold_2.50" "scaffold_2" "2.634349" "conserved" "conserved" "7" "154" "8" "8.49375863030921e-06" "0" "0" "0" "2" "1" "86" "0" "0" "0" "0.327389"
"scaffold_2.51" "scaffold_2" "2.5343735" "conserved" "conserved" "14" "191" "11" "6.16908227897703e-06" "0" "0" "0" "1" "2" "99" "1" "0" "0" "0.343256"
"scaffold_2.52" "scaffold_2" "2.4343985" "conserved" "conserved" "5" "197" "4" "6.16908227897703e-06" "0" "0" "0" "0" "0" "90" "0" "0" "0" "0.323021"
"scaffold_2.53" "scaffold_2" "2.3344235" "conserved" "conserved" "5" "144" "12" "6.16908227897703e-06" "10" "2" "0" "0" "2" "78" "0" "1" "1" "0.342356"
"scaffold_2.54" "scaffold_2" "2.2344485" "conserved" "conserved" "6" "184" "8" "6.16908227897703e-06" "0" "0" "0" "2" "1" "115" "0" "0" "0" "0.32086"
"scaffold_2.55" "scaffold_2" "2.1344735" "conserved" "conserved" "8" "162" "14" "6.16908227897703e-06" "6" "1" "0" "2" "0" "84" "0" "0" "0" "0.335814"
"scaffold_2.56" "scaffold_2" "2.034498" "conserved" "conserved" "8" "195" "13" "6.16908227897703e-06" "2" "2" "0" "0" "0" "103" "0" "0" "0" "0.324078"
"scaffold_2.57" "scaffold_2" "1.9345225" "conserved" "conserved" "7" "158" "12" "6.16908227897703e-06" "4" "1" "0" "1" "0" "90" "0" "0" "0" "0.331813"
"scaffold_2.58" "scaffold_2" "1.8345475" "conserved" "conserved" "9" "154" "13" "6.16908227897703e-06" "5" "3" "0" "0" "1" "80" "0" "0" "0" "0.336424"
"scaffold_2.59" "scaffold_2" "1.7345725" "conserved" "conserved" "12" "144" "3" "6.16908227897703e-06" "0" "0" "0" "0" "0" "63" "1" "0" "0" "0.347027"
"scaffold_2.60" "scaffold_2" "1.6345975" "conserved" "conserved" "3" "182" "16" "6.16908227897703e-06" "5" "3" "0" "0" "0" "90" "1" "0" "0" "0.32199"
"scaffold_2.61" "scaffold_2" "1.5346225" "conserved" "conserved" "9" "201" "9" "6.16908227897703e-06" "4" "1" "0" "1" "1" "119" "0" "0" "0" "0.31992"
"scaffold_2.62" "scaffold_2" "1.434647" "conserved" "conserved" "4" "181" "18" "6.16908227897703e-06" "4" "2" "0" "0" "0" "102" "0" "0" "0" "0.3333"
"scaffold_2.63" "scaffold_2" "1.3346715" "conserved" "conserved" "6" "111" "20" "6.16908227897703e-06" "6" "1" "1" "1" "2" "57" "0" "1" "1" "0.3588"
"scaffold_2.64" "scaffold_2" "1.2346965" "conserved" "conserved" "4" "138" "28" "6.16908227897703e-06" "8" "2" "1" "1" "0" "71" "0" "0" "0" "0.328762"
"scaffold_2.65" "scaffold_2" "1.1347215" "conserved" "conserved" "11" "213" "6" "6.16908227897703e-06" "0" "0" "0" "0" "2" "110" "0" "0" "0" "0.32087"
"scaffold_2.66" "scaffold_2" "1.0347465" "conserved" "conserved" "8" "194" "3" "6.16908227897703e-06" "0" "0" "0" "1" "0" "116" "1" "0" "0" "0.316739"
"scaffold_2.67" "scaffold_2" "0.9347715" "conserved" "conserved" "10" "187" "2" "6.16908227897703e-06" "0" "0" "0" "1" "0" "99" "0" "0" "0" "0.329602"
"scaffold_2.68" "scaffold_2" "0.834796" "conserved" "conserved" "11" "175" "3" "6.16908227897703e-06" "0" "0" "0" "0" "0" "84" "0" "0" "0" "0.322727"
"scaffold_2.69" "scaffold_2" "0.7348205" "conserved" "conserved" "7" "192" "9" "6.16908227897703e-06" "1" "0" "1" "0" "0" "107" "0" "0" "0" "0.333403"
"scaffold_2.70" "scaffold_2" "0.6348455" "conserved" "conserved" "7" "205" "2" "6.16908227897703e-06" "0" "0" "0" "1" "0" "126" "0" "0" "0" "0.328312"
"scaffold_2.71" "scaffold_2" "0.5348705" "conserved" "conserved" "6" "136" "10" "6.16908227897703e-06" "1" "1" "0" "2" "2" "62" "0" "0" "0" "0.342286"
"scaffold_2.72" "scaffold_2" "0.4348955" "conserved" "conserved" "6" "143" "12" "6.16908227897703e-06" "2" "2" "0" "0" "0" "75" "0" "1" "1" "0.335194"
"scaffold_2.73" "scaffold_2" "0.3349205" "conserved" "conserved" "4" "235" "6" "6.16908227897703e-06" "4" "1" "0" "0" "0" "161" "0" "0" "0" "0.31973"
"scaffold_2.74" "scaffold_2" "0.234945" "conserved" "conserved" "7" "131" "15" "6.16908227897703e-06" "9" "2" "2" "1" "0" "74" "0" "0" "0" "0.354245"
"scaffold_2.75" "scaffold_2" "0.1349695" "conserved" "conserved" "7" "208" "2" "6.16908227897703e-06" "1" "1" "0" "0" "0" "124" "0" "0" "0" "0.322961"
"scaffold_2.76" "scaffold_2" "0.0349945" "conserved" "conserved" "6" "221" "7" "6.16908227897703e-06" "1" "1" "0" "0" "0" "135" "0" "0" "0" "0.303836"
"scaffold_2.77" "scaffold_2" "0.0649805" "conserved" "conserved" "11" "154" "2" "6.16908227897703e-06" "0" "0" "0" "0" "0" "93" "0" "0" "0" "0.343276"
"scaffold_2.78" "scaffold_2" "0.1649555" "conserved" "conserved" "4" "208" "3" "6.16908227897703e-06" "0" "0" "0" "1" "0" "129" "0" "0" "0" "0.325361"
"scaffold_2.79" "scaffold_2" "0.2649305" "conserved" "conserved" "6" "201" "8" "1.78546236891946e-06" "0" "0" "0" "1" "0" "129" "0" "0" "0" "0.332553"
"scaffold_2.80" "scaffold_2" "0.364906" "conserved" "conserved" "8" "168" "9" "8.89812704161347e-07" "0" "0" "0" "1" "0" "94" "0" "0" "0" "0.328239"
"scaffold_2.81" "scaffold_2" "0.4648815" "conserved" "conserved" "8" "184" "4" "8.89812704161347e-07" "0" "0" "0" "0" "1" "99" "0" "0" "0" "0.327132"
"scaffold_2.82" "scaffold_2" "0.5648565" "conserved" "conserved" "11" "131" "5" "8.89812704161347e-07" "4" "1" "0" "0" "0" "69" "0" "0" "0" "0.334844"
"scaffold_2.83" "scaffold_2" "0.6648315" "conserved" "conserved" "15" "140" "7" "8.89812704161347e-07" "1" "0" "1" "1" "2" "80" "0" "0" "0" "0.348317"
"scaffold_2.84" "scaffold_2" "0.7648065" "conserved" "conserved" "4" "246" "6" "8.89812704161347e-07" "0" "0" "0" "0" "0" "148" "0" "0" "0" "0.317689"
"scaffold_2.85" "scaffold_2" "0.8647815" "conserved" "conserved" "6" "166" "11" "8.89812704161347e-07" "9" "2" "0" "0" "0" "91" "0" "0" "0" "0.331583"
"scaffold_2.86" "scaffold_2" "0.964757" "conserved" "conserved" "10" "199" "4" "8.89812704161347e-07" "0" "0" "0" "0" "0" "126" "1" "0" "0" "0.322967"
"scaffold_2.87" "scaffold_2" "1.0647325" "conserved" "conserved" "10" "173" "3" "8.89812704161347e-07" "0" "0" "0" "0" "0" "102" "0" "0" "0" "0.333293"
"scaffold_2.88" "scaffold_2" "1.1647075" "conserved" "conserved" "5" "143" "23" "8.89812704161347e-07" "9" "2" "5" "0" "1" "62" "0" "0" "0" "0.355179"
"scaffold_2.89" "scaffold_2" "1.2646825" "conserved" "conserved" "11" "181" "9" "8.89812704161347e-07" "6" "1" "0" "1" "0" "114" "0" "0" "0" "0.329642"
"scaffold_2.90" "scaffold_2" "1.3646575" "conserved" "conserved" "9" "200" "7" "8.89812704161347e-07" "3" "1" "0" "0" "0" "127" "0" "0" "0" "0.322241"
"scaffold_2.91" "scaffold_2" "1.4646325" "conserved" "conserved" "7" "162" "13" "8.89812704161347e-07" "2" "1" "1" "1" "0" "78" "0" "0" "0" "0.340075"
"scaffold_2.92" "scaffold_2" "1.564608" "conserved" "conserved" "9" "170" "14" "8.89812704161347e-07" "10" "3" "0" "0" "0" "91" "0" "0" "0" "0.33504"
"scaffold_2.93" "scaffold_2" "1.6645835" "conserved" "conserved" "10" "141" "12" "8.89812704161347e-07" "0" "0" "0" "1" "1" "83" "0" "1" "1" "0.364691"
"scaffold_2.94" "scaffold_2" "1.7645585" "conserved" "conserved" "9" "154" "15" "8.89812704161347e-07" "6" "1" "1" "3" "0" "89" "0" "0" "0" "0.356669"
"scaffold_2.95" "scaffold_2" "1.8645335" "conserved" "conserved" "10" "189" "15" "8.89812704161347e-07" "7" "2" "1" "0" "2" "117" "0" "0" "0" "0.335174"
"scaffold_2.96" "scaffold_2" "1.9645085" "conserved" "conserved" "8" "200" "10" "8.89812704161347e-07" "3" "1" "0" "0" "1" "125" "0" "0" "0" "0.32172"
"scaffold_2.97" "scaffold_2" "2.0644835" "conserved" "conserved" "8" "167" "9" "8.89812704161347e-07" "6" "1" "0" "1" "0" "92" "0" "0" "0" "0.339455"
"scaffold_2.98" "scaffold_2" "2.164459" "conserved" "conserved" "6" "196" "7" "8.89812704161347e-07" "3" "1" "0" "1" "0" "117" "0" "0" "0" "0.329839"
"scaffold_2.99" "scaffold_2" "2.2644345" "conserved" "conserved" "12" "201" "0" "8.89812704161347e-07" "0" "0" "0" "0" "0" "131" "0" "0" "0" "0.330113"
"scaffold_2.100" "scaffold_2" "2.3644095" "conserved" "conserved" "11" "191" "7" "8.89812704161347e-07" "3" "1" "0" "0" "0" "111" "0" "0" "0" "0.340135"
"scaffold_2.101" "scaffold_2" "2.4643845" "conserved" "conserved" "8" "227" "5" "8.89812704161347e-07" "1" "1" "0" "0" "0" "137" "0" "0" "0" "0.332273"
"scaffold_2.102" "scaffold_2" "2.5643595" "conserved" "conserved" "10" "171" "15" "8.89812704161347e-07" "12" "2" "0" "2" "1" "105" "1" "0" "0" "0.343026"
"scaffold_2.103" "scaffold_2" "2.6643345" "conserved" "conserved" "12" "220" "1" "9.46404592803411e-06" "0" "0" "0" "1" "0" "132" "1" "0" "0" "0.326532"
"scaffold_2.104" "scaffold_2" "2.76431" "conserved" "conserved" "12" "225" "8" "6.47251929554779e-06" "3" "1" "0" "0" "0" "135" "0" "0" "0" "0.327269"
"scaffold_2.105" "scaffold_2" "2.8642855" "conserved" "conserved" "10" "145" "20" "5.61745801966151e-06" "8" "3" "0" "0" "0" "73" "0" "0" "0" "0.353028"
"scaffold_2.106" "scaffold_2" "2.9642605" "conserved" "conserved" "12" "147" "17" "5.71300993957168e-07" "7" "2" "0" "0" "0" "70" "0" "0" "0" "0.344966"
"scaffold_2.107" "scaffold_2" "3.0642355" "conserved" "conserved" "13" "154" "7" "1.16631058437186e-05" "6" "1" "0" "0" "1" "98" "0" "0" "0" "0.340805"
"scaffold_2.108" "scaffold_2" "3.1642105" "conserved" "conserved" "11" "249" "4" "8.39631589104465e-06" "1" "1" "0" "0" "0" "138" "0" "0" "0" "0.32078"
"scaffold_2.109" "scaffold_2" "3.2641855" "conserved" "conserved" "14" "186" "7" "8.39631589104465e-06" "1" "1" "0" "0" "0" "100" "0" "0" "0" "0.328882"
"scaffold_2.110" "scaffold_2" "3.364161" "conserved" "conserved" "10" "196" "2" "8.39631589104465e-06" "0" "0" "0" "1" "1" "115" "0" "0" "0" "0.33412"
"scaffold_2.111" "scaffold_2" "3.4641365" "conserved" "conserved" "12" "184" "9" "8.39631589104465e-06" "1" "1" "0" "0" "0" "104" "0" "0" "0" "0.337624"
"scaffold_2.112" "scaffold_2" "3.5641115" "conserved" "conserved" "8" "225" "3" "8.39631589104465e-06" "0" "0" "0" "0" "0" "131" "0" "0" "0" "0.32172"
"scaffold_2.113" "scaffold_2" "3.6640865" "conserved" "conserved" "11" "190" "3" "8.39631589104465e-06" "0" "0" "0" "1" "0" "111" "0" "0" "0" "0.337064"
"scaffold_2.114" "scaffold_2" "3.7640615" "conserved" "conserved" "7" "210" "11" "8.39631589104465e-06" "0" "0" "0" "0" "0" "108" "0" "0" "0" "0.32162"
"scaffold_2.115" "scaffold_2" "3.8640365" "conserved" "conserved" "6" "121" "7" "8.39631589104465e-06" "3" "0" "1" "1" "1" "71" "0" "0" "0" "0.35842"
"scaffold_2.116" "scaffold_2" "3.964012" "conserved" "conserved" "11" "119" "0" "8.39631589104465e-06" "0" "0" "0" "0" "0" "71" "0" "0" "0" "0.348534"
"scaffold_2.117" "scaffold_2" "4.0639875" "conserved" "conserved" "11" "197" "5" "1.63288688317971e-05" "0" "0" "0" "1" "0" "119" "0" "0" "0" "0.335254"
"scaffold_2.118" "scaffold_2" "4.1639625" "conserved" "conserved" "8" "193" "8" "2.56695558508403e-05" "3" "1" "0" "0" "0" "122" "0" "0" "0" "0.322761"
"scaffold_2.119" "scaffold_2" "4.2639375" "conserved" "conserved" "9" "176" "4" "2.56695558508403e-05" "0" "0" "0" "0" "0" "93" "0" "0" "0" "0.332593"
"scaffold_2.120" "scaffold_2" "4.3639125" "conserved" "conserved" "8" "245" "3" "2.56695558508403e-05" "0" "0" "0" "0" "0" "128" "0" "0" "0" "0.309207"
"scaffold_2.121" "scaffold_2" "4.4638875" "conserved" "conserved" "3" "176" "20" "2.56695558508403e-05" "12" "2" "1" "0" "0" "87" "0" "0" "0" "0.338705"
"scaffold_2.122" "scaffold_2" "4.563863" "conserved" "conserved" "9" "61" "18" "2.56695558508403e-05" "3" "3" "0" "0" "1" "32" "0" "0" "0" "0.345793"
